1,7410.0,143.9,189.1,9.0,4.8,0.48,-1,-1,-1
1,7409.0,489.5,129.0,9.5,4.8,0.48,-1,-1,-1
21,7410.0,143.9,189.2,7.9,4.1,1.11,-1,-1,-1
21,7409.0,490.1,129.1,8.4,4.4,1.11,-1,-1,-1
41,7410.0,144.4,189.9,9.1,4.7,1.11,-1,-1,-1
41,7409.0,490.1,128.6,9.0,4.8,1.11,-1,-1,-1
61,7410.0,146.1,190.4,7.7,4.6,1.11,-1,-1,-1
61,7409.0,489.9,128.7,9.7,4.6,1.11,-1,-1,-1
81,7410.0,159.8,189.5,8.9,5.0,1.11,-1,-1,-1
81,7409.0,489.7,128.8,9.2,4.9,1.11,-1,-1,-1
101,7410.0,180.4,191.5,10.1,4.1,1.11,-1,-1,-1
101,7409.0,488.0,128.7,7.7,5.0,1.11,-1,-1,-1
121,7410.0,201.8,192.8,8.5,3.8,1.11,-1,-1,-1
121,7409.0,483.6,128.5,9.9,5.0,1.11,-1,-1,-1
141,7410.0,219.6,194.2,8.3,4.0,1.11,-1,-1,-1
141,7409.0,479.5,128.8,8.9,5.0,1.11,-1,-1,-1
161,7410.0,234.9,194.1,9.0,4.0,1.11,-1,-1,-1
161,7409.0,474.6,128.9,7.7,4.6,1.11,-1,-1,-1
181,7410.0,248.8,194.5,8.2,4.2,1.11,-1,-1,-1
181,7409.0,467.7,129.3,9.5,4.5,1.11,-1,-1,-1
201,7410.0,258.5,195.3,7.6,4.0,1.11,-1,-1,-1
201,7409.0,462.3,129.4,8.3,4.9,1.11,-1,-1,-1
221,7410.0,267.6,195.8,7.1,4.0,1.11,-1,-1,-1
221,7409.0,454.1,129.8,9.0,4.5,1.11,-1,-1,-1
241,7410.0,273.9,196.7,8.8,3.9,1.11,-1,-1,-1
241,7409.0,446.8,130.1,8.5,4.5,1.11,-1,-1,-1
261,7410.0,280.4,196.8,8.6,4.3,1.11,-1,-1,-1
261,7409.0,440.3,130.0,6.3,4.7,1.11,-1,-1,-1
281,7410.0,287.8,198.2,7.6,4.0,1.11,-1,-1,-1
281,7409.0,431.9,130.0,8.0,4.8,1.11,-1,-1,-1
301,7410.0,293.7,197.8,9.4,4.7,1.11,-1,-1,-1
301,7409.0,424.3,130.0,7.3,4.6,1.11,-1,-1,-1
321,7410.0,298.7,197.4,8.6,4.3,1.11,-1,-1,-1
321,7409.0,416.7,129.9,8.4,4.8,1.11,-1,-1,-1
341,7410.0,302.6,197.8,8.0,4.5,1.11,-1,-1,-1
341,7409.0,409.0,129.8,8.1,5.2,1.11,-1,-1,-1
361,7410.0,306.3,198.3,7.6,4.0,1.11,-1,-1,-1
361,7409.0,400.7,130.1,9.3,4.4,1.11,-1,-1,-1
381,7410.0,311.9,198.6,8.1,4.5,1.11,-1,-1,-1
381,7409.0,394.0,129.8,8.5,4.7,1.11,-1,-1,-1
401,7410.0,323.1,200.0,7.9,4.0,1.11,-1,-1,-1
401,7409.0,386.4,129.7,8.8,4.7,1.11,-1,-1,-1
421,7410.0,335.0,196.2,7.3,3.9,1.11,-1,-1,-1
421,7409.0,379.4,129.6,8.3,4.7,1.11,-1,-1,-1
