1,1.0,451.5,166.1,8.0,5.8,-1,-1,-1,-1
21,1.0,451.2,166.5,9.5,6.0,-1,-1,-1,-1
41,1.0,450.5,166.4,8.0,5.8,-1,-1,-1,-1
61,1.0,449.5,166.4,13.0,6.0,-1,-1,-1,-1
81,1.0,445.0,167.6,7.5,4.2,-1,-1,-1,-1
121,1.0,434.5,168.5,8.0,4.5,-1,-1,-1,-1
161,2.0,280.2,329.2,12.5,5.5,-1,-1,-1,-1
181,2.0,274.2,329.8,12.5,5.0,-1,-1,-1,-1
201,2.0,267.5,329.8,13.0,5.0,-1,-1,-1,-1
221,2.0,261.8,329.8,13.0,5.5,-1,-1,-1,-1
241,2.0,255.6,330.0,13.4,5.5,-1,-1,-1,-1
261,2.0,249.4,327.0,13.1,5.5,-1,-1,-1,-1
281,2.0,247.1,322.0,13.4,6.0,-1,-1,-1,-1
301,2.0,247.8,317.5,10.8,5.0,-1,-1,-1,-1
401,3.0,244.0,285.8,14.0,6.5,-1,-1,-1,-1
421,3.0,246.8,283.2,13.0,6.0,-1,-1,-1,-1
441,3.0,250.1,282.2,12.9,6.5,-1,-1,-1,-1
581,4.0,322.0,282.5,13.5,6.5,-1,-1,-1,-1
601,4.0,332.2,281.8,14.5,6.5,-1,-1,-1,-1
621,4.0,342.5,281.0,14.5,7.0,-1,-1,-1,-1
641,4.0,351.0,280.2,14.0,7.0,-1,-1,-1,-1
661,4.0,359.8,279.5,14.0,7.5,-1,-1,-1,-1
681,4.0,368.8,280.0,13.5,6.0,-1,-1,-1,-1
701,4.0,376.5,279.8,13.5,6.0,-1,-1,-1,-1
721,4.0,384.2,279.5,14.0,6.0,-1,-1,-1,-1
741,4.0,391.8,279.5,13.5,6.5,-1,-1,-1,-1
761,4.0,398.5,279.2,14.5,7.5,-1,-1,-1,-1
781,4.0,405.8,280.2,14.0,6.0,-1,-1,-1,-1
801,4.0,412.2,280.8,13.5,6.0,-1,-1,-1,-1
821,4.0,418.8,281.5,14.0,6.0,-1,-1,-1,-1
841,4.0,426.0,281.5,13.5,6.0,-1,-1,-1,-1
861,4.0,433.2,281.8,14.0,6.5,-1,-1,-1,-1
881,4.0,441.0,282.0,14.0,6.0,-1,-1,-1,-1
901,4.0,450.5,282.2,13.5,6.0,-1,-1,-1,-1
921,4.0,460.0,285.0,14.5,6.0,-1,-1,-1,-1
941,4.0,461.0,287.5,14.5,6.0,-1,-1,-1,-1
961,4.0,461.0,291.8,15.0,6.0,-1,-1,-1,-1
981,4.0,461.8,297.5,13.5,6.0,-1,-1,-1,-1
1001,4.0,463.0,303.8,14.5,6.0,-1,-1,-1,-1
1021,4.0,464.2,309.5,14.0,6.5,-1,-1,-1,-1
