1,1,441.82,175.33,23.43,15.64,0.88,-1,-1,-1
21,1,440.45,174.39,23.61,17.28,0.89,-1,-1,-1
41,1,440.50,175.38,23.74,16.43,0.88,-1,-1,-1
61,1,439.57,168.62,23.23,14.84,0.85,-1,-1,-1
81,1,434.34,144.39,23.55,19.39,0.89,-1,-1,-1
101,1,373.20,161.47,21.80,16.67,0.86,-1,-1,-1
121,1,243.71,194.59,24.35,19.66,0.89,-1,-1,-1
141,1,74.34,238.00,21.82,12.59,0.89,-1,-1,-1
161,1,48.50,202.98,22.83,12.97,0.91,-1,-1,-1
181,1,55.84,187.01,22.93,13.02,0.90,-1,-1,-1
201,1,82.02,173.72,23.05,16.01,0.90,-1,-1,-1
221,1,87.46,144.39,22.19,14.73,0.90,-1,-1,-1
241,1,128.84,130.80,23.50,13.28,0.90,-1,-1,-1
261,1,213.47,106.51,23.84,14.48,0.88,-1,-1,-1
281,1,330.59,79.95,25.66,15.74,0.90,-1,-1,-1
301,1,394.46,95.21,23.09,16.79,0.88,-1,-1,-1
321,1,408.51,136.69,21.42,15.96,0.85,-1,-1,-1
341,1,401.11,182.88,23.26,18.31,0.84,-1,-1,-1
361,1,321.04,240.64,22.56,13.50,0.81,-1,-1,-1
401,1,67.66,325.21,23.27,12.58,0.89,-1,-1,-1
421,1,40.37,326.95,23.56,12.18,0.89,-1,-1,-1
441,1,49.40,286.50,22.81,13.11,0.91,-1,-1,-1
461,1,54.23,250.97,23.17,14.21,0.90,-1,-1,-1
481,1,56.80,196.64,24.01,16.12,0.91,-1,-1,-1
501,1,55.60,196.28,23.05,15.12,0.91,-1,-1,-1
521,1,54.23,195.01,23.55,14.01,0.90,-1,-1,-1
541,1,95.71,185.72,22.76,15.40,0.91,-1,-1,-1
561,1,123.18,176.73,23.40,14.52,0.91,-1,-1,-1
581,1,153.17,142.96,24.16,16.17,0.91,-1,-1,-1
581,2,128.28,21.38,40.31,27.69,0.87,-1,-1,-1
601,2,117.59,75.27,52.59,26.36,0.80,-1,-1,-1
621,2,118.34,108.51,42.30,25.99,0.90,-1,-1,-1
621,1,167.78,71.18,22.39,15.95,0.90,-1,-1,-1
641,2,230.25,101.41,41.74,24.91,0.83,-1,-1,-1
641,1,166.71,129.62,22.56,15.15,0.91,-1,-1,-1
661,2,312.55,100.08,45.81,27.91,0.83,-1,-1,-1
661,1,163.57,197.28,23.93,16.86,0.91,-1,-1,-1
681,2,349.95,97.82,45.71,31.02,0.82,-1,-1,-1
681,1,162.26,268.81,25.42,15.83,0.91,-1,-1,-1
701,2,385.73,98.05,45.23,30.77,0.82,-1,-1,-1
701,1,156.52,327.02,25.90,14.59,0.90,-1,-1,-1
721,2,412.13,129.85,47.64,30.23,0.82,-1,-1,-1
741,2,429.68,204.30,47.07,28.35,0.84,-1,-1,-1
741,1,271.41,318.15,19.42,8.27,0.65,-1,-1,-1
761,2,431.54,223.54,38.48,23.05,0.68,-1,-1,-1
761,1,393.65,280.42,17.49,9.02,0.65,-1,-1,-1
801,2,424.51,233.74,21.96,14.68,0.71,-1,-1,-1
801,1,474.88,290.33,16.42,8.54,0.45,-1,-1,-1
821,1,441.41,301.84,18.11,8.36,0.53,-1,-1,-1
821,2,326.89,232.20,22.37,13.96,0.85,-1,-1,-1
841,1,444.74,301.80,20.27,8.90,0.42,-1,-1,-1
841,2,256.03,222.64,24.17,14.47,0.91,-1,-1,-1
861,2,253.73,179.83,23.81,16.62,0.91,-1,-1,-1
881,2,249.13,152.15,23.94,17.63,0.91,-1,-1,-1
881,1,393.38,402.53,25.56,7.89,0.64,-1,-1,-1
901,2,194.60,160.98,23.53,16.99,0.90,-1,-1,-1
921,2,158.95,198.63,23.49,15.05,0.91,-1,-1,-1
921,1,382.87,441.10,21.58,8.23,0.60,-1,-1,-1
941,2,164.00,253.38,24.56,16.80,0.91,-1,-1,-1
941,1,298.07,297.43,13.73,6.41,0.37,-1,-1,-1
961,2,169.03,332.99,18.31,13.30,0.84,-1,-1,-1
981,2,168.71,305.12,18.04,13.24,0.82,-1,-1,-1
1001,2,164.55,218.41,24.37,16.61,0.91,-1,-1,-1
1001,1,392.05,430.53,16.87,6.30,0.41,-1,-1,-1
1021,2,167.38,163.57,22.85,16.90,0.91,-1,-1,-1
1021,1,393.00,420.56,19.20,6.84,0.62,-1,-1,-1
1041,2,169.77,169.15,23.75,16.32,0.91,-1,-1,-1
