frame0000.jpg,265,248,282,255,0,0,0,0,0,0,0,0,1,2.429,0.908
frame0020.jpg,265,248,281,254,0,0,0,0,0,0,0,0,1,2.667,1.052
frame0040.jpg,264,248,281,254,0,0,0,0,0,0,0,0,1,2.833,1.02
frame0060.jpg,264,247,280,255,0,0,0,0,0,0,0,0,1,2.0,1.07
frame0080.jpg,263,255,279,263,0,0,0,0,0,0,0,0,1,2.0,1.039
frame0100.jpg,267,272,281,278,0,0,0,0,0,0,0,0,1,2.333,1.179
frame0120.jpg,284,280,297,288,0,0,0,0,0,0,0,0,1,1.625,0.654
frame0140.jpg,350,285,365,291,0,0,0,0,0,0,0,0,1,2.5,0.922
frame0160.jpg,400,289,412,295,0,0,0,0,0,0,0,0,1,2.0,0.861
frame0180.jpg,410,289,422,295,0,0,0,0,0,0,0,0,1,2.0,1.056
frame0200.jpg,416,279,430,286,0,0,0,0,0,0,0,0,1,2.0,1.041
frame0220.jpg,428,256,443,266,0,0,0,0,0,0,0,0,1,1.5,0.947
frame0240.jpg,436,257,451,265,0,0,0,0,0,0,0,0,1,1.875,1.15
frame0260.jpg,438,282,453,288,0,0,0,0,0,0,0,0,1,2.5,1.1
frame0280.jpg,432,283,447,290,0,0,0,0,0,0,0,0,1,2.143,0.771
frame0300.jpg,395,285,410,291,0,0,0,0,0,0,0,0,1,2.5,0.778
frame0320.jpg,334,292,351,298,0,0,0,0,0,0,0,0,1,2.833,0.951
frame0340.jpg,273,293,290,301,0,0,0,0,0,0,0,0,1,2.125,0.809
frame0360.jpg,263,302,279,308,0,0,0,0,0,0,0,0,1,2.667,0.99
frame0380.jpg,267,307,282,313,0,0,0,0,0,0,0,0,1,2.5,0.989
frame0400.jpg,266,307,284,312,0,0,0,0,0,0,0,0,1,3.6,0.956
frame0420.jpg,267,302,282,308,0,0,0,0,0,0,0,0,1,2.5,0.844
frame0440.jpg,262,296,279,303,0,0,0,0,0,0,0,0,1,2.429,0.975
frame0460.jpg,250,295,268,301,0,0,0,0,0,0,0,0,1,3.0,1.009
frame0480.jpg,227,294,244,301,0,0,0,0,0,0,0,0,1,2.429,0.933
frame0500.jpg,225,295,243,301,0,0,0,0,0,0,0,0,1,3.0,1.046
frame0520.jpg,227,295,246,301,0,0,0,0,0,0,0,0,1,3.167,0.974
frame0540.jpg,228,295,247,302,0,0,0,0,0,0,0,0,1,2.714,0.872
frame0560.jpg,229,334,251,345,0,0,0,0,0,0,0,0,1,2.0,0.736
frame0580.jpg,224,358,244,367,0,0,0,0,0,0,0,0,1,2.222,0.861
frame0600.jpg,218,351,241,360,0,0,0,0,0,0,0,0,1,2.556,None
frame0620.jpg,210,331,231,343,0,0,0,0,0,0,0,0,1,1.75,0.972
frame0640.jpg,199,315,218,323,0,0,0,0,0,0,0,0,1,2.375,0.553
frame0660.jpg,153,320,173,329,0,0,0,0,0,0,0,0,1,2.222,0.778
frame0680.jpg,140,339,162,350,0,0,0,0,0,0,0,0,1,2.0,None
frame0700.jpg,117,328,140,338,0,0,0,0,0,0,0,0,1,2.3,None
frame0720.jpg,125,319,149,332,0,0,0,0,0,0,0,0,1,1.846,None
frame0740.jpg,243,313,272,321,0,0,0,0,0,0,0,0,1,3.625,0.797
frame0760.jpg,365,329,396,341,0,0,0,0,0,0,0,0,1,2.583,None
frame0780.jpg,382,327,411,340,0,0,0,0,0,0,0,0,1,2.231,None
frame0800.jpg,381,295,408,302,0,0,0,0,0,0,0,0,1,3.857,0.91
frame0820.jpg,380,310,407,322,0,0,0,0,0,0,0,0,1,2.25,None
frame0840.jpg,389,334,416,345,0,0,0,0,0,0,0,0,1,2.455,None
frame0860.jpg,439,324,471,337,0,0,0,0,0,0,0,0,1,2.462,None
frame0880.jpg,441,322,473,333,0,0,0,0,0,0,0,0,1,2.909,None
frame0900.jpg,424,322,454,335,0,0,0,0,0,0,0,0,1,2.308,None
frame0920.jpg,412,327,440,338,0,0,0,0,0,0,0,0,1,2.545,None
frame0940.jpg,402,310,425,319,0,0,0,0,0,0,0,0,1,2.556,None
frame0960.jpg,393,313,416,322,0,0,0,0,0,0,0,0,1,2.556,None
frame0980.jpg,386,317,407,327,0,0,0,0,0,0,0,0,1,2.1,None
frame1000.jpg,379,317,398,326,0,0,0,0,0,0,0,0,1,2.111,None
