1,1,312.94,240.58,13.34,4.69,-1,-1,-1,-1
21,1,312.83,240.89,13.26,4.22,-1,-1,-1,-1
41,1,312.94,236.42,13.02,4.66,-1,-1,-1,-1
61,1,314.66,182.41,12.00,7.10,-1,-1,-1,-1
81,1,317.69,130.97,13.43,4.40,-1,-1,-1,-1
101,1,320.46,108.51,14.24,4.46,-1,-1,-1,-1
121,1,315.44,131.88,17.23,10.66,-1,-1,-1,-1
141,1,315.43,151.55,17.70,8.04,-1,-1,-1,-1
161,1,328.82,129.26,18.17,9.85,-1,-1,-1,-1
181,1,332.22,157.54,15.73,7.62,-1,-1,-1,-1
201,1,326.57,184.83,13.46,5.33,-1,-1,-1,-1
221,1,288.18,199.14,12.59,4.93,-1,-1,-1,-1
241,1,251.83,205.39,10.96,4.87,-1,-1,-1,-1
261,1,255.81,208.42,11.40,5.01,-1,-1,-1,-1
281,1,276.60,210.10,11.19,4.72,-1,-1,-1,-1
301,1,258.81,209.92,11.41,4.15,-1,-1,-1,-1
321,1,232.60,208.83,10.57,4.80,-1,-1,-1,-1
341,1,242.54,208.76,10.97,4.81,-1,-1,-1,-1
1,2,249.60,142.08,10.18,4.27,-1,-1,-1,-1
21,2,250.41,145.68,10.79,4.17,-1,-1,-1,-1
41,2,250.02,148.32,10.70,4.05,-1,-1,-1,-1
61,2,243.50,146.88,10.74,4.45,-1,-1,-1,-1
81,2,240.32,146.38,10.79,4.33,-1,-1,-1,-1
101,2,243.51,144.97,10.49,3.87,-1,-1,-1,-1
121,2,244.62,142.80,10.70,4.43,-1,-1,-1,-1
141,2,244.04,141.63,10.66,4.34,-1,-1,-1,-1
161,2,249.81,138.85,11.12,4.52,-1,-1,-1,-1
181,2,246.01,136.07,10.69,5.41,-1,-1,-1,-1
201,2,245.20,139.16,11.09,4.94,-1,-1,-1,-1
221,2,235.23,145.52,10.23,3.93,-1,-1,-1,-1
241,2,219.78,150.59,10.46,4.27,-1,-1,-1,-1
261,2,215.00,154.40,10.02,5.18,-1,-1,-1,-1
281,2,237.80,165.38,9.68,4.99,-1,-1,-1,-1
301,2,197.13,165.01,41.67,13.88,-1,-1,-1,-1
321,2,197.71,145.17,39.99,14.40,-1,-1,-1,-1
341,2,195.84,192.33,38.18,14.37,-1,-1,-1,-1
361,2,195.03,215.35,40.18,13.73,-1,-1,-1,-1
1,3,215.01,250.73,43.27,13.15,-1,-1,-1,-1
21,3,216.37,211.64,41.04,12.59,-1,-1,-1,-1
41,3,213.23,210.52,41.75,14.20,-1,-1,-1,-1
61,3,175.14,210.68,43.89,13.88,-1,-1,-1,-1
81,3,118.43,209.02,42.31,14.70,-1,-1,-1,-1
101,3,115.51,208.22,41.06,15.85,-1,-1,-1,-1
121,3,179.11,210.01,43.24,13.69,-1,-1,-1,-1
141,3,249.23,210.60,42.93,14.76,-1,-1,-1,-1
161,3,261.09,210.22,39.12,13.34,-1,-1,-1,-1
181,3,233.91,209.86,41.58,14.27,-1,-1,-1,-1
201,3,174.01,210.33,40.73,13.22,-1,-1,-1,-1
221,3,100.85,207.66,44.90,16.78,-1,-1,-1,-1
241,3,89.91,207.78,40.91,16.44,-1,-1,-1,-1
261,3,151.40,209.96,41.76,13.82,-1,-1,-1,-1
281,3,198.31,204.89,38.98,13.94,-1,-1,-1,-1
741,3,238.75,203.64,8.06,4.03,-1,-1,-1,-1
81,4,399.52,306.45,14.21,5.61,-1,-1,-1,-1
421,4,399.66,306.20,13.91,5.70,-1,-1,-1,-1
521,4,398.16,305.96,15.58,6.13,-1,-1,-1,-1
541,4,398.30,306.27,15.08,5.66,-1,-1,-1,-1
561,4,400.33,306.29,13.37,5.82,-1,-1,-1,-1
721,4,398.08,306.08,15.33,5.87,-1,-1,-1,-1
801,4,397.83,306.02,15.87,5.70,-1,-1,-1,-1
