1,444,426.62,18.47,19.16,10.47,1,-1,-1,-1
1,445,215.88,238.89,18.02,6.18,1,-1,-1,-1
21,444,428.48,17.75,18.41,9.60,1,-1,-1,-1
21,445,295.03,232.01,18.33,8.60,1,-1,-1,-1
41,444,428.12,15.45,18.99,9.65,1,-1,-1,-1
41,445,351.90,228.50,16.77,8.50,1,-1,-1,-1
61,444,427.77,15.43,19.28,9.58,1,-1,-1,-1
61,445,357.52,234.20,16.11,6.38,1,-1,-1,-1
81,444,427.30,15.93,19.54,9.75,1,-1,-1,-1
81,445,374.53,239.82,17.31,5.67,1,-1,-1,-1
101,444,425.79,16.17,19.39,10.33,1,-1,-1,-1
101,445,448.93,234.23,16.52,8.00,1,-1,-1,-1
121,444,424.61,17.09,19.75,10.15,1,-1,-1,-1
121,445,488.48,231.49,14.24,6.40,1,-1,-1,-1
161,445,506.90,284.38,14.17,4.98,1,-1,-1,-1
181,445,549.00,276.12,17.88,5.18,1,-1,-1,-1
201,445,624.67,265.06,10.50,2.93,1,-1,-1,-1
281,446,604.98,330.59,15.49,4.60,1,-1,-1,-1
301,446,598.50,331.61,12.40,5.37,1,-1,-1,-1
321,446,559.07,333.00,12.19,4.73,1,-1,-1,-1
341,446,479.55,341.35,15.02,4.58,1,-1,-1,-1
361,446,455.96,337.31,14.93,5.16,1,-1,-1,-1
381,446,448.91,309.34,16.13,5.35,1,-1,-1,-1
401,446,444.97,268.70,16.48,6.66,1,-1,-1,-1
421,446,447.32,240.53,16.46,5.88,1,-1,-1,-1
441,446,496.53,238.00,18.62,5.54,1,-1,-1,-1
461,446,578.41,229.32,16.99,8.64,1,-1,-1,-1
481,446,612.05,213.06,15.13,6.60,1,-1,-1,-1
501,446,600.07,190.61,17.15,9.87,1,-1,-1,-1
521,446,549.07,198.12,17.83,6.42,1,-1,-1,-1
541,446,498.46,202.02,18.03,5.82,1,-1,-1,-1
561,446,452.98,206.11,16.97,6.23,1,-1,-1,-1
581,446,410.58,210.08,17.82,6.83,1,-1,-1,-1
601,446,360.48,212.65,17.82,6.80,1,-1,-1,-1
621,446,316.07,212.39,17.27,9.16,1,-1,-1,-1
641,446,263.08,217.61,17.54,7.82,1,-1,-1,-1
661,446,201.23,227.80,17.09,6.73,1,-1,-1,-1
681,446,180.93,225.10,16.84,5.99,1,-1,-1,-1
701,446,171.69,211.60,17.29,7.58,1,-1,-1,-1
721,446,143.57,222.09,19.89,8.97,1,-1,-1,-1
741,447,192.62,201.43,16.28,8.46,1,-1,-1,-1
761,447,242.95,216.18,18.74,6.00,1,-1,-1,-1
781,447,310.89,225.35,18.13,6.15,1,-1,-1,-1
801,447,380.70,204.48,18.33,9.08,1,-1,-1,-1
821,447,427.68,245.27,15.28,8.33,1,-1,-1,-1
841,447,436.61,290.18,16.87,6.11,1,-1,-1,-1
861,447,441.93,330.46,16.27,5.74,1,-1,-1,-1
881,447,446.33,374.46,15.61,5.30,1,-1,-1,-1
901,447,458.47,390.50,16.78,4.94,1,-1,-1,-1
921,447,503.48,384.39,16.30,4.40,1,-1,-1,-1
941,447,555.50,380.79,16.41,4.86,1,-1,-1,-1
