1,1,143.81,188.95,8.82,4.16,0.76,-1,-1,-1
1,2,489.73,129.02,9.16,4.56,0.76,-1,-1,-1
21,1,144.00,189.12,7.52,3.86,0.74,-1,-1,-1
21,2,490.12,128.98,8.00,4.41,0.77,-1,-1,-1
41,1,144.46,189.59,8.39,4.66,0.75,-1,-1,-1
41,2,490.24,128.61,8.55,4.69,0.77,-1,-1,-1
61,1,146.29,189.94,6.95,4.81,0.73,-1,-1,-1
61,2,490.24,128.66,8.66,4.48,0.76,-1,-1,-1
81,1,159.78,189.52,8.57,4.76,0.75,-1,-1,-1
81,2,489.49,128.66,8.95,4.88,0.78,-1,-1,-1
101,1,181.25,191.58,8.38,3.72,0.76,-1,-1,-1
101,2,487.79,128.70,7.86,4.84,0.77,-1,-1,-1
121,1,201.70,192.77,7.89,3.73,0.71,-1,-1,-1
121,2,484.25,128.67,8.66,4.65,0.76,-1,-1,-1
141,1,219.88,194.52,7.66,3.59,0.75,-1,-1,-1
141,2,479.91,128.95,7.71,4.39,0.76,-1,-1,-1
161,1,234.67,194.27,8.88,3.97,0.76,-1,-1,-1
161,2,474.44,128.88,7.69,4.40,0.76,-1,-1,-1
181,1,249.03,194.78,7.46,3.75,0.74,-1,-1,-1
181,2,468.60,129.36,8.04,4.27,0.74,-1,-1,-1
201,1,258.08,195.51,8.01,3.69,0.74,-1,-1,-1
201,2,462.54,129.47,7.50,4.46,0.75,-1,-1,-1
221,1,267.24,196.10,7.57,3.78,0.75,-1,-1,-1
221,2,454.32,129.89,8.29,4.40,0.76,-1,-1,-1
241,1,273.87,196.75,7.80,3.74,0.71,-1,-1,-1
241,2,446.91,130.19,7.89,4.34,0.74,-1,-1,-1
261,1,280.45,196.80,8.28,4.14,0.74,-1,-1,-1
261,2,440.05,130.21,6.78,4.37,0.73,-1,-1,-1
281,1,287.68,198.27,7.22,3.78,0.73,-1,-1,-1
281,2,432.19,130.42,7.12,4.23,0.72,-1,-1,-1
301,1,293.97,198.13,8.31,3.76,0.71,-1,-1,-1
301,2,424.44,130.29,6.95,4.38,0.75,-1,-1,-1
321,1,298.60,197.61,8.36,3.86,0.74,-1,-1,-1
321,2,416.92,130.46,7.34,4.12,0.72,-1,-1,-1
